Canonicalized SMILES,Canonicalized Taste
COC(=O)CC(C(=O)NC(Cc1ccccc1)C(=O)OC)[NH+](CCC(C)(C)C)CCC(C)(C)C,sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])[NH2+]CCC(C)(C)C,sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])NC(=O)C([NH3+])CC(=O)[O-],sweet
CC(C)(C)CC[NH2+]C(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)[O-],sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])NC(=O)C(F)(F)F,sweet
CCC(=O)OCCc1scnc1C,undefined
Nc1nc(Cl)nc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O,sweet
O=S(=O)([O-])OC1C(O)C(CO)OC(OC2C(CO)OC(O)C(O)C2O)C1O,sweet
Cc1cc2nc3c(=O)[nH]c(=O)[nH]c3[n+](CC(O)C(O)C(O)CO)c2cc1C,bitter
COC(=O)C(Cc1ccccc1)NC(=O)C1CCC[NH2+]1,sweet
CCCCCC(O)CCOC1OC(CO)C(O)C(O)C1O,sweet
CC(O)C(O)CCCCCCCCCCCCCCCCC(OC1OC(CO)C(O)C(O)C1O)C(C)O,sweet
COc1c(-c2ccc(O)c(OC3OCC(O)C(O)C3O)c2)oc2cc(O)cc(O)c2c1=O,sweet
CCCOC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O,sweet
CCCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,sweet
CC(NC(=O)C([NH3+])CC(=O)[O-])C(=O)NC1C(C)(C)SC1(C)C,sweet
CN(C)CCOc1ccc([N+](=O)[O-])cc1N,sweet
COC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])Cc1ccccc1,sweet
CCC(C)C([NH3+])C(=O)NC(Cc1ccccc1)C(=O)OC,sweet
CC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)[O-],sweet
CC(C)OC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])CC(=O)[O-],sweet
COC(=O)CNC(=O)C([NH3+])Cc1ccccc1,sweet
COC(=O)C(Cc1ccccc1)NC(=O)C[NH3+],sweet
[NH3+]C(CC(=O)[O-])C(=O)NC(C=O)Cc1ccccc1,sweet
CCC(C)(C)CC[NH2+]C(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)OC,sweet
COC(=O)C(Cc1ccccc1)NC(=O)CC[NH3+],sweet
COC(=O)C(Cc1ccccc1)NC(=O)CCC[NH3+],sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(C)[NH3+],sweet
COC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])C(C)C,sweet
OCC1OC(OCCCCCCCl)C(O)C(O)C1O,sweet
COC(=O)C(Cc1cc[c]([Sn]([CH3])([CH3])[CH3])cc1)NC(C)=O,sweet
CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)OC8OCC(OC9OCC(O)C(O)C9O)C(O)C8O)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O,sweet
O=c1[n-]sc2ccccc12,sweet
CCCOC1OC(C)C(O)C(O)C1OC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet
CC1OC(OC2C(O)COC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C2O)C(O)C(O)C1O,sweet
C[CH][CH][CH][CH]C(=O)NC(Cc1ccccc1)C(=O)OC.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Fe],sweet
C[CH][CH][CH][CH]C(=O)NC(Cc1ccccc1)C(=O)OC,sweet
O=C(CCc1ccc(O)c(OC2OC(CO)C(O)C(O)C2O)c1)c1ccc(O)cc1O,sweet
[B-]P(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)CP(=O)(O)O,sweet
[B-][P+]([O-])(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)C[P+]([O-])(O)O,sweet
O=C(C=Cc1ccc(O)c(OC2OC(CO)C(O)C(O)C2O)c1)c1ccc(O)cc1O,sweet
O=C(C=Cc1ccc(O)c(OC2OC(CO)C(O)C(O)C2O)c1)c1ccc(O)cc1OC1OC(CO)C(O)C(O)C1O,sweet
O=C(C=Cc1ccc(O)c(O)c1)c1ccc(OC2OC(CO)C(OC3OCC(O)C(O)C3O)C(O)C2O)cc1O,sweet
COc1cc(C=CC(=O)c2ccc(O)cc2O)ccc1OC1OC(CO)C(O)C(O)C1O,sweet
COc1c(OC2OC(CO)C(O)C(O)C2O)ccc(C(=O)C=Cc2ccc(O)cc2)c1O,sweet
CC(=O)OCC1OC(Oc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)c(O)c2O)C(OC(C)=O)C(O)C1OC(C)=O,sweet
COc1ccc(C=CC(=O)c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2O)cc1O,sweet
COc1ccc(C=CC(=O)c2ccc(OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)c(O)c2O)cc1O,sweet
COc1ccc(C=CC(=O)c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2O)cc1OC,sweet
COc1ccc(C=CC(=O)c2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2O)cc1OC,sweet
COc1cc(C=CC(=O)c2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2O)ccc1O,sweet
O=C(C=Cc1ccc(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,sweet
COc1cc(C=CC(=O)c2c(O)cc(O)cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,sweet
O=C(C=Cc1cc(O)c(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,sweet
O=C(C=C(O)c1ccc(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,sweet
O=C1CC(c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)Oc2cc(O)ccc21,sweet
CC1OC(Oc2ccc3c(c2O)OC(c2ccc(O)c(O)c2)CC3=O)C(O)C(O)C1O,sweet
COc1cc(C2CC(=O)c3ccc(O)c(O)c3O2)cc(OC)c1OC1OC(CO)C(O)C(O)C1O,sweet
Cc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1O)C(=O)CC(c1ccc(O)c(O)c1)O2,sweet
CC1OC(Oc2cc(O)cc3c2C(=O)CC(c2ccc(O)c(O)c2)O3)C(O)C(O)C1O,sweet
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c21,sweet
CC1OC(Oc2cc(O)c3c(c2)OC(c2ccc(O)c(O)c2)CC3=O)C(O)C(O)C1O,sweet
O=C1CC(c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)Oc2cc(O)cc(O)c21,sweet
O=C1CC(c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)Oc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c21,sweet
O=C1CC(O)(c2ccc(O)c(O)c2)Oc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c21,sweet
CC(=O)OCC1OC(Oc2cc(O)c3c(c2)OC(c2ccc(O)c(O)c2)CC3=O)C(O)C(O)C1O,sweet
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(OC3OC(COC4OC(CO)C(O)C4O)C(O)C(O)C3O)cc(O)c21,sweet
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(C)C(O)C(O)C4O)cc3O2)cc1O,sweet
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1O,sweet
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc3O2)cc1O,sweet
COc1ccc(C2CC(=O)c3c(cc(O)cc3OC3OC(CO)C(O)C(O)C3O)O2)cc1OC,sweet
COc1cc(OC2OCC(OC3OCC(O)C(O)C3O)C(O)C2O)cc2c1C(=O)CC(c1ccc(O)c(O)c1)O2,sweet
COc1cc(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)cc2c1C(=O)CC(c1ccc(O)c(O)c1)O2,sweet
COc1ccc(C2CC(=O)c3c(OC)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)cc1O,sweet
COc1cc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)ccc1OC1OCC(O)(CO)C1O,sweet
COc1cc2c(c(OC3OC(CO)C(O)C(O)C3O)c1)C(=O)CC(c1ccc(OC)c(O)c1)O2,sweet
COc1cc(O)c2c(c1)OC(c1ccc(OC)c(OC3OC(CO)C(O)C(O)C3O)c1)CC2=O,sweet
O=C1CC(c2ccccc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c21,sweet
O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)c(OC3OC(CO)C(O)C(O)C3O)c21,sweet
CC1OC(Oc2cc(O)c3c(c2O)OC(c2ccc(O)cc2)CC3=O)C(O)C(O)C1O,sweet
O=C1CC(c2ccc(O)cc2)Oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c21,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OS(=O)(=O)O)C(O)C1O,sweet
C#CCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet
CC1OC(O)CC(O)C1O.[H+].[H+].[H+],sweet
[CH2-]C1OC(O)CC(O)C1O.[H+],sweet
[CH2-]C1OC(O)CC(O)C1O.[H+].[H+],sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C[As](=O)(O)O)C(O)C1O,sweet
OCC1OC(O)C(O)C(OO)C1O,sweet
CCCC.CCCCOC1OC(CO)C(O)C(O)C1O,sweet
CCCCCC.CCOC1OC(CO)C(O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)[O+]2OP2(=O)OP(=O)(O)O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O[P+](=O)O)C(O)C1OP(=O)(O)O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)[SH2+])C(O)C1O,sweet
CCCCCOC1C(O)OC(C)C(O)C1O,sweet
CC(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)[O+]2OP(=O)(O)OP2(=O)O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(C2OP(=O)(O)OP(=O)(OP(=O)(O)O)O2)C(O)C1O,sweet
CCCCCCCOC1OC(CO)CC(O)C1O,sweet
OCC1OC(O)C(O)C(O)C12OO2,sweet
OCC1OC(O)C2(OO2)C(O)C1O,sweet
CCCCCCC.OCC1OC(O)C(O)C(O)C1O,sweet
CC=O.OCC1OC(O)CC(O)C1O,sweet
O=COC(CO)C(CO)OC1OC(CO)C(O)C(O)C1O,sweet
COC1OC(CO)C(O)CC1OC1OC(CO)C(O)C(O)C1O,sweet
COC1OC(CO)C(O)C(OC)C1OC1OC(CO)C(O)C(O)C1O,sweet
COC1OC(CO)CC(O)C1OC1OC(CO)C(O)C(O)C1O,sweet
COC1OC(CO)C(OC)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet
COCC1OC(OC)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet
CC1(C)CCC2(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,sweet
[B]P(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)CP(=O)(O)O,sweet
C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)OC)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
Nc1ncnc2c1nc(NCCOP(=O)(O)O)n2C1OC(CO)C(O)C1O,sweet
CCCCc1ccc2c(c1)C(=O)NS2(=O)=O,sweet
CC=C(C)C(CCC(C)CCCC(C)CCCC(C)C)OC1C(CO)OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(OC)c(OC)c4)oc3c2)C(O)C1O,sweet
COc1ccc(C2CC(=O)c3ccc(OC4OC(COC(=O)CC(C)CCCC(CO)CCCC(C)C)C(O)C(O)C4O)cc3O2)cc1O,sweet
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(O)C1O,sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)(C)C,sweet
CC(=O)NCCC(=O)NC(Cc1ccccc1)C(=O)O,sweet
CC(=O)N(C)CC(=O)NC(Cc1ccccc1)C(=O)O,sweet
CC(C)(C)NC(=O)Nc1ccc(OCC#N)cc1,sweet
CCOC(=O)CCC(=O)NC(Cc1ccccc1)C(=O)O,sweet
N#CCOc1ccc(NC(N)=O)cc1,sweet
NCCOc1ccc(NC(N)=O)cc1,sweet
CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)OC,sweet
CCCOP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)OCC2OCC(O)C2O)C1O,sweet
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C.COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,sweet
COC1OC(C(=O)OCCOC(=O)OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(O)C1O,sweet
COC1OC(C(=O)OCCCCCCOC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C2(C)CC3)C(O)C(O)C1O,sweet
COP(=O)(O)OC1COC(Cn2cnc3c(N)ncnc32)C1O,sweet
CC(O)COC1C(O)C(CO)OC(OC2C(CO)OC(O)C(O)C2O)C1O,sweet
CC(O)COC1OC(C(C)O)C(O)C1O,sweet
Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OCC(O)C2O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OCC(F)C2O)C(O)C1O,sweet
COc1cc(-c2oc3cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc(O)c3c(=O)c2O)ccc1O,sweet
C#CCOCC1OC(OC)C(OCC#C)C(O)C1O,sweet
C#CCOC1C(OC2OC(CO)C(O)C(OCC#C)C2OCC#C)OC(CO)C(O)C1OCC#C,sweet
COc1c(O)cc2occ(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)c(=O)c2c1O,sweet
COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1OC1OC(CO)C(O)C(O)C1O,sweet
N=[N+]=Nc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
[N-]=[N+]=Nc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)C(O)C1O,sweet
CNc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O,sweet
OCC1OC(O)C(OO)C(O)C1O,sweet
OCC1OC(OC2C(O)COC(CO)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet
CCCCCC=CCCC=CC=O,undefined
CC([O-])C(=O)[O-].CC([O-])C(=O)[O-],bitter
CC1=CCC2(O1)C(C)=CC(=O)CC2(C)C,undefined
CCOC(=O)C1(c2ccccc2)CC2CCC1C2,undefined
CC1CO1.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.OCCO,sweet
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)([O-])O)O1,sweet
CC1CO1.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.OCCOCCO,sweet
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1OCc1ccccc1,sweet
CC1OC(OC2C(OC3OC(CO)C(O)C(O)C3O)OC(C(=O)OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)C(O)CC6(C)CCC45C)C3(C)CO)C(O)C2O)C(O)C(O)C1O,sweet
CC(C)=CCCC(C)C1OCC(C)O1,undefined
CCCCCCCCCCCCC(O)C1OC(O)C(O)C(O)C1O,sweet
CC1OC(OCC2OC(Oc3c(-c4ccc(OCO)c(OCO)c4)oc4cc(OCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)O1,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C([O-])C1O,sweet
COc1cc(O)c2c(=O)c(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,sweet
CCCCCCCCCC(=O)OCCc1scnc1C,undefined
Nc1ncnc2c1ncn2C1OC(COP(=O)(OP(=O)([O-])O)OP(=O)([O-])O)C(O)C1O,sweet
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O,sweet
CC=C(C)C(CCC(C)CCCC(C)CCCC(C)C)OC1C(CO)OC(Oc2c(-c3ccc(OC)c(OC)c3)oc3cc(O)cc(O)c3c2=O)C(O)C1O,sweet
COC(=O)NC1(C(=O)NC(Cc2ccccc2)C(=O)O)CCCCC1,sweet
CN(C)c1ncnc2c1ncn2C1OC(COP(=O)([O-])O)C(O)C1O,sweet
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC4OC(CO)C(O)C(O)C4O)c(O)c3c2=O)cc1,sweet
O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12,sweet
O=c1cc(-c2ccc(O)c(O)c2)oc2c(O)c(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OP(=O)(O)OP(=O)(O)O,sweet
COC1(C)OC2OC(C)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O1,sweet
Oc1ccc(CC2[NH2+]CCc3cc(O)c(O)cc32)cc1,sweet
[CH3][Ge]([CH3])([CH3])[CH2]CCCOCC1OC(O)C(O)C(O)C1O,sweet
CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CCCCN)C(=O)O,sweet
CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CCCCN)C(=O)O,sweet
OCC1(O)COC(OCC2OC(O)C(O)C(O)C2O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O,sweet
COC(CO)C1OC(OC)C(OC)C1O,sweet
CCCC(NC(C)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6CC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC(CC(O)C(=O)O)OCC(=O)O)C(C)(C)C5CCC43C)C2C1,sweet
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
CCOC1C(O)C(O)OC(CO)C1O,sweet
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1OC,sweet
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)ccc3c2=O)cc1OC,sweet
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)c(O)c1OC,sweet
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(O)cc3c2=O)cc1,sweet
COc1ccc(-c2coc3c(O)c(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)ccc3c2=O)cc1,sweet
COc1ccc(-c2coc3c(OC)c(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,sweet
COc1ccc(-c2coc3c(OC)c(OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)ccc3c2=O)cc1,sweet
COc1ccc(-c2coc3c(O)c(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,sweet
COc1ccc(-c2coc3c(OC4OCC(O)C(O)C4O)c(O)ccc3c2=O)cc1,sweet
O=c1c(-c2ccc(O)c(O)c2)coc2cc(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)cc(O)c12,sweet
COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)ccc1O,sweet
COc1ccc(-c2coc3cc(OC4OC(COC(=O)CC(=O)O)C(O)C(O)C4O)cc(O)c3c2=O)cc1O,sweet
COc1ccc(-c2coc3c(C)c(OC)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)c3c2=O)cc1OC,sweet
COc1c(OC2OC(C)C(O)C(O)C2O)cc2occ(-c3ccccc3)c(=O)c2c1O,sweet
COc1c(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,sweet
COc1cc2occ(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)c(=O)c2c(O)c1OC,sweet
COc1cc2occ(-c3ccc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)cc3)c(=O)c2c(O)c1OC,sweet
COc1ccc(-c2coc3cc(OC4OC(C)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc1,sweet
COc1ccc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc1O,sweet
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc1OC,sweet
COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(OC)c1O,sweet
COc1c(OC2OC(CO)C(O)C(O)C2O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,sweet
COc1cc(-c2coc3c(OC)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)ccc1O,sweet
CC1OC(OCC2OC(Oc3ccc4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)C(O)C(O)C2O)C(O)C(O)C1O,sweet
COc1cc(-c2cc(=O)c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3o2)ccc1O,sweet
CC1OC(Oc2ccc3c(=O)cc(-c4cc(O)c(O)c(O)c4)oc3c2)C(O)C(O)C1O,sweet
O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,sweet
COc1cc2c(=O)cc(-c3ccc(O)c(OC4OCC(O)C(O)C4O)c3)oc2cc1OC1OC(C)C(O)C(O)C1O,sweet
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(OC4OCC(O)C(O)C4O)C(O)C(O)C3O)c(O)c12,sweet
CC1OC(OC2C(c3c(O)cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c3O)OCC(O)C2O)C(O)C(O)C1O,sweet
O=c1cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,sweet
O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,sweet
CC1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2C2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet
O=c1cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,sweet
O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,sweet
O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,sweet
CC1OC(OC2C(c3c(O)cc(O)c4c(=O)cc(-c5ccc(OC6OC(CO)C(O)C(O)C6O)c(O)c5)oc34)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet
O=c1cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(O)c12,sweet
O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)oc2cc(O)c(C3OC(OC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)c(O)c12,sweet
CC1OC(OCC2OC(Oc3cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,sweet
CC1OC(OC2C(Oc3cc(-c4cc(=O)c5c(O)c(C6OC(CO)C(O)C(O)C6O)c(O)cc5o4)ccc3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet
O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,sweet
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2OC2OCC(O)C(O)C2O)ccc1O,sweet
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O,sweet
